Date,Dual Momentum,SPY Buy & Hold,60/40 SPY/IEF,ETF Equal Weight
2021-08-26,2.7026717101675155,4.218575049257599,3.4427896119622945,3.116614114409173
2021-08-27,2.739883652506725,4.256293079488641,3.465739671299813,3.152948180287647
2021-08-30,2.7479089915975843,4.275010165552832,3.4776056140195735,3.1613600934677546
2021-08-31,2.7452653179797,4.268676620121258,3.4719074798083454,3.163341587792929
2021-09-01,2.7565362106108267,4.270944714093375,3.4736077814898856,3.1773387108271924
2021-09-02,2.7734275352462654,4.284084696546202,3.4816796856387544,3.1864813671490375
2021-09-03,2.770983549071095,4.283045012367589,3.477848087212199,3.1891773403110433
2021-09-07,2.749846902542305,4.2677317605582825,3.464918007624027,3.170972948855995
2021-09-08,2.750862697321005,4.2625321081767025,3.466191033142041,3.1650325063132314
2021-09-09,2.7309102922844226,4.244286682213676,3.4612039425444867,3.15867776169681
2021-09-10,2.722916165614826,4.2108237526733685,3.4404595145603154,3.1437702816580675
2021-09-13,2.737120470566637,4.221599277177796,3.4473915737681216,3.157362264735397
2021-09-14,2.7264976902975078,4.198817971142663,3.4414169739632796,3.153111893215132
2021-09-15,2.7466585203572103,4.23388891681116,3.456318568445136,3.1644948561677704
2021-09-16,2.742754585917247,4.227176996533416,3.448666178786672,3.14877324046523
2021-09-17,2.7315871825632976,4.186000022936453,3.4244954052633756,3.1286114719695863
2021-09-20,2.702193402906895,4.116201716895086,3.397172769999384,3.0973976706928052
2021-09-21,2.7043069729772986,4.112313291909631,3.394435373343897,3.105388728413968
2021-09-22,2.7299139894835123,4.152427798790457,3.4155784150534716,3.129131131793125
2021-09-23,2.751835619229544,4.202880343880832,3.4281132229656905,3.13788422042652
2021-09-24,2.7440351204168443,4.209803772310991,3.4273661126541346,3.124168321726623
2021-09-27,2.7548784539241495,4.197760430380585,3.4178106661558303,3.126062612862114
2021-09-28,2.728245235048475,4.113166713450382,3.3712717358877966,3.0792610960499367
2021-09-29,2.7327335781941753,4.120090141880541,3.376084623428822,3.0771300803010946
2021-09-30,2.719033426203456,4.069733037150063,3.352969110104621,3.073372984432762
2021-10-01,2.740576396339952,4.118098824952122,3.382352349382206,3.0973283469372275
2021-10-04,2.737378753465152,4.0649905748796,3.3545418815403973,3.081559793431335
2021-10-05,2.7504958569387172,4.107287895152894,3.3713019428502613,3.090640038960506
2021-10-06,2.7500351621492474,4.124356633840037,3.380059226848968,3.088964169129213
2021-10-07,2.766871746530381,4.1600156152743475,3.392192164398353,3.106284474274911
2021-10-08,2.7591890064708307,4.152427798790458,3.3855219616971457,3.098343761541675
